year,month,day,hour,min,sec,pH_tot
2018,6,4,19,40,0,8.07676666685982
2018,6,4,19,50,0,8.09709999996591
2018,6,4,20,0,0,8.11743333341287
2018,6,4,20,10,0,8.13776666651896
2018,6,4,20,20,0,8.15264999999818
2018,6,4,20,30,0,8.15481666664669
2018,6,4,20,40,0,8.15698333333152
2018,6,4,20,50,0,8.15914999998002
2018,6,4,21,0,0,8.16131666666485
2018,6,4,21,10,0,8.16348333334968
2018,6,4,21,20,0,8.16794999999176
2018,6,4,21,30,0,8.17778333340751
2018,6,4,21,40,0,8.18761666665842
2018,6,4,21,50,0,8.19745000007418
2018,6,4,22,0,0,8.20728333332509
2018,6,4,22,10,0,8.21711666674085
2018,6,4,22,20,0,8.22514999999357
2018,6,4,22,30,0,8.22898333334833
2018,6,4,22,40,0,8.23281666670308
2018,6,4,22,50,0,8.23664999999357
2018,6,4,23,0,0,8.24048333334833
2018,6,4,23,10,0,8.24431666663882
2018,6,4,23,20,0,8.24535000000461
2018,6,4,23,30,0,8.23985000005071
2018,6,4,23,40,0,8.23435000000461
2018,6,4,23,50,0,8.22885000005071
2018,6,5,0,0,0,8.22335000000461
2018,6,5,0,10,0,8.21784999995851
2018,6,5,0,20,0,8.21120000000782
2018,6,5,0,30,0,8.20186666659626
2018,6,5,0,40,0,8.19253333334116
2018,6,5,0,50,0,8.18319999992959
2018,6,5,1,0,0,8.17386666667449
2018,6,5,1,10,0,8.16453333326293
2018,6,5,1,20,0,8.15780000000112
2018,6,5,1,30,0,8.15713333333072
2018,6,5,1,40,0,8.15646666666033
2018,6,5,1,50,0,8.15580000000112
2018,6,5,2,0,0,8.15513333333072
2018,6,5,2,10,0,8.15446666667151
2018,6,5,2,20,0,8.15519999999665
2018,6,5,2,30,0,8.15919999996312
2018,6,5,2,40,0,8.16319999999665
2018,6,5,2,50,0,8.16719999996312
2018,6,5,3,0,0,8.17119999999665
2018,6,5,3,10,0,8.17520000003018
2018,6,5,3,20,0,8.17809999999972
2018,6,5,3,30,0,8.17843333333585
2018,6,5,3,40,0,8.17876666666639
2018,6,5,3,50,0,8.17910000000252
2018,6,5,4,0,0,8.17943333333305
2018,6,5,4,10,0,8.17976666666918
2018,6,5,4,20,0,8.17640000002012
2018,6,5,4,30,0,8.16439999995306
2018,6,5,4,40,0,8.15239999988601
2018,6,5,4,50,0,8.14040000002012
2018,6,5,5,0,0,8.12839999995306
2018,6,5,5,10,0,8.11640000008717
2018,6,5,5,20,0,8.10690000000307
2018,6,5,5,30,0,8.10323333336714
2018,6,5,5,40,0,8.09956666666974
2018,6,5,5,50,0,8.09590000003381
2018,6,5,6,0,0,8.09223333333641
2018,6,5,6,10,0,8.08856666663901
2018,6,5,6,20,0,8.08689999999749
2018,6,5,6,30,0,8.08990000002263
2018,6,5,6,40,0,8.09289999999748
2018,6,5,6,50,0,8.09590000002263
2018,6,5,7,0,0,8.09889999999749
2018,6,5,7,10,0,8.10190000002263
2018,6,5,7,20,0,8.10754999998016
2018,6,5,7,30,0,8.11938333337962
2018,6,5,7,40,0,8.13121666677908
2018,6,5,7,50,0,8.14304999998016
2018,6,5,8,0,0,8.15488333337962
2018,6,5,8,10,0,8.16671666658071
2018,6,5,8,20,0,8.17340000000447
2018,6,5,8,30,0,8.16806666671584
2018,6,5,8,40,0,8.1627333333378
2018,6,5,8,50,0,8.15740000004917
2018,6,5,9,0,0,8.15206666667114
2018,6,5,9,10,0,8.1467333332931
2018,6,5,9,20,0,8.13520000002179
2018,6,5,9,30,0,8.10919999980386
2018,6,5,9,40,0,8.08320000002179
2018,6,5,9,50,0,8.05719999980386
2018,6,5,10,0,0,8.03120000002179
2018,6,5,10,10,0,8.00519999980386
2018,6,5,10,20,0,7.98999999998324
2018,6,5,10,30,0,8.00000000003912
2018,6,5,10,40,0,8.01000000009499
2018,6,5,10,50,0,8.01999999998324
2018,6,5,11,0,0,8.03000000003912
2018,6,5,11,10,0,8.03999999992736
2018,6,5,11,20,0,8.0467500000007
2018,6,5,11,30,0,8.04591666667435
2018,6,5,11,40,0,8.04508333333403
2018,6,5,11,50,0,8.04425000000768
2018,6,5,12,0,0,8.04341666666737
2018,6,5,12,10,0,8.04258333332705
2018,6,5,12,20,0,8.04569999998966
2018,6,5,12,30,0,8.05803333342637
2018,6,5,12,40,0,8.07036666665633
2018,6,5,12,50,0,8.08270000009304
2018,6,5,13,0,0,8.09503333332299
2018,6,5,13,10,0,8.10736666675971
2018,6,5,13,20,0,8.1157500000014
2018,6,5,13,30,0,8.11491666666341
2018,6,5,13,40,0,8.11408333332542
2018,6,5,13,50,0,8.1132500000014
2018,6,5,14,0,0,8.11241666666341
2018,6,5,14,10,0,8.11158333333939
2018,6,5,14,20,0,8.11095000000014
2018,6,5,14,30,0,8.11078333333487
2018,6,5,14,40,0,8.11061666666681
2018,6,5,14,50,0,8.11045000000154
2018,6,5,15,0,0,8.11028333333347
2018,6,5,15,10,0,8.11011666666541
2018,6,5,15,20,0,8.11129999999637
2018,6,5,15,30,0,8.11563333336602
2018,6,5,15,40,0,8.11996666666303
2018,6,5,15,50,0,8.12430000003269
2018,6,5,16,0,0,8.1286333333297
2018,6,5,16,10,0,8.13296666669935
2018,6,5,16,20,0,8.13585000000084
2018,6,5,16,30,0,8.13534999999804
2018,6,5,16,40,0,8.13484999999525
2018,6,5,16,50,0,8.13435000000084
2018,6,5,17,0,0,8.13384999999804
2018,6,5,17,10,0,8.13335000000363
2018,6,5,17,20,0,8.13230000000195
2018,6,5,17,30,0,8.12996666668818
2018,6,5,17,40,0,8.12763333333529
2018,6,5,17,50,0,8.12530000002151
2018,6,5,18,0,0,8.12296666666862
2018,6,5,18,10,0,8.12063333331573
2018,6,5,18,20,0,8.11954999999846
2018,6,5,18,30,0,8.12138333334716
2018,6,5,18,40,0,8.12321666666513
2018,6,5,18,50,0,8.12505000001383
2018,6,5,19,0,0,8.1268833333318
2018,6,5,19,10,0,8.1287166666805
2018,6,5,19,20,0,8.13054999999693
2018,6,5,19,30,0,8.13238333334051
2018,6,5,19,40,0,8.13421666668408
2018,6,5,19,50,0,8.13604999999693
2018,6,5,20,0,0,8.1378833333405
2018,6,5,20,10,0,8.13971666665335
2018,6,5,20,20,0,8.13995000000293
2018,6,5,20,30,0,8.13645000003227
2018,6,5,20,40,0,8.13295000000293
2018,6,5,20,50,0,8.12945000003227
2018,6,5,21,0,0,8.12595000000293
2018,6,5,21,10,0,8.1224499999736
2018,6,5,21,20,0,8.12294999999176
2018,6,5,21,30,0,8.13278333340751
2018,6,5,21,40,0,8.14261666665842
2018,6,5,21,50,0,8.15245000007418
2018,6,5,22,0,0,8.16228333332509
2018,6,5,22,10,0,8.17211666674085
2018,6,5,22,20,0,8.17999999999441
2018,6,5,22,30,0,8.18333333334637
2018,6,5,22,40,0,8.18666666669833
2018,6,5,22,50,0,8.18999999999441
2018,6,5,23,0,0,8.19333333334637
2018,6,5,23,10,0,8.19666666664245
2018,6,5,23,20,0,8.20084999999483
2018,6,5,23,30,0,8.20701666660981
2018,6,5,23,40,0,8.21318333332816
2018,6,5,23,50,0,8.21934999994314
2018,6,6,0,0,0,8.2255166666615
2018,6,6,0,10,0,8.23168333337985
2018,6,6,0,20,0,8.23565000000098
2018,6,6,0,30,0,8.23448333332453
2018,6,6,0,40,0,8.23331666666764
2018,6,6,0,50,0,8.2321499999912
2018,6,6,1,0,0,8.23098333333431
2018,6,6,1,10,0,8.22981666665786
2018,6,6,1,20,0,8.22725000000978
2018,6,6,1,30,0,8.22141666664385
2018,6,6,1,40,0,8.21558333327792
2018,6,6,1,50,0,8.20975000000978
2018,6,6,2,0,0,8.20391666664385
2018,6,6,2,10,0,8.19808333337571
2018,6,6,2,20,0,8.1930000000028
2018,6,6,2,30,0,8.1896666666974
2018,6,6,2,40,0,8.18633333333613
2018,6,6,2,50,0,8.18300000003073
2018,6,6,3,0,0,8.17966666666946
2018,6,6,3,10,0,8.17633333330819
2018,6,6,3,20,0,8.17544999999595
2018,6,6,3,30,0,8.18028333336979
2018,6,6,3,40,0,8.18511666666262
2018,6,6,3,50,0,8.18995000003646
2018,6,6,4,0,0,8.19478333332928
2018,6,6,4,10,0,8.19961666670313
2018,6,6,4,20,0,8.2032499999986
2018,6,6,4,30,0,8.20408333333659
2018,6,6,4,40,0,8.20491666667458
2018,6,6,4,50,0,8.2057499999986
2018,6,6,5,0,0,8.20658333333659
2018,6,6,5,10,0,8.20741666666061
2018,6,6,5,20,0,8.20760000000112
2018,6,6,5,30,0,8.20626666667896
2018,6,6,5,40,0,8.20493333333445
2018,6,6,5,50,0,8.20360000001229
2018,6,6,6,0,0,8.20226666666778
2018,6,6,6,10,0,8.20093333332327
2018,6,6,6,20,0,8.2
2018,6,6,6,30,0,8.2
2018,6,6,6,40,0,8.2
2018,6,6,6,50,0,8.2
2018,6,6,7,0,0,8.2
2018,6,6,7,10,0,8.2
2018,6,6,7,20,0,8.1971000000162
2018,6,6,7,30,0,8.18743333329552
2018,6,6,7,40,0,8.17776666657484
2018,6,6,7,50,0,8.1681000000162
2018,6,6,8,0,0,8.15843333329552
2018,6,6,8,10,0,8.14876666673689
2018,6,6,8,20,0,8.13840000001006
2018,6,6,8,30,0,8.12640000011064
2018,6,6,8,40,0,8.11440000001006
2018,6,6,8,50,0,8.10240000011064
2018,6,6,9,0,0,8.09040000001006
2018,6,6,9,10,0,8.07839999990948
2018,6,6,9,20,0,8.07134999999623
2018,6,6,9,30,0,8.07585000003395
2018,6,6,9,40,0,8.08034999999623
2018,6,6,9,50,0,8.08485000003395
2018,6,6,10,0,0,8.08934999999623
2018,6,6,10,10,0,8.09385000003395
2018,6,6,10,20,0,8.09759999999665
2018,6,6,10,30,0,8.09960000000782
2018,6,6,10,40,0,8.101600000019
2018,6,6,10,50,0,8.10359999999665
2018,6,6,11,0,0,8.10560000000782
2018,6,6,11,10,0,8.10759999998547
2018,6,6,11,20,0,8.1094999999986
2018,6,6,11,30,0,8.1111666666513
2018,6,6,11,40,0,8.11283333333194
2018,6,6,11,50,0,8.11449999998463
2018,6,6,12,0,0,8.11616666666527
2018,6,6,12,10,0,8.11783333334591
2018,6,6,12,20,0,8.11895000000014
2018,6,6,12,30,0,8.11878333333208
2018,6,6,12,40,0,8.11861666666681
2018,6,6,12,50,0,8.11844999999874
2018,6,6,13,0,0,8.11828333333347
2018,6,6,13,10,0,8.11811666666541
2018,6,6,13,20,0,8.11814999999916
2018,6,6,13,30,0,8.11865000000196
2018,6,6,13,40,0,8.11915000000475
2018,6,6,13,50,0,8.11964999999916
2018,6,6,14,0,0,8.12015000000196
2018,6,6,14,10,0,8.12064999999637
2018,6,6,14,20,0,8.12274999999511
2018,6,6,14,30,0,8.12858333327955
2018,6,6,14,40,0,8.13441666666178
2018,6,6,14,50,0,8.14024999994622
2018,6,6,15,0,0,8.14608333332844
2018,6,6,15,10,0,8.15191666671067
2018,6,6,15,20,0,8.15580000000056
2018,6,6,15,30,0,8.1551333333283
2018,6,6,15,40,0,8.15446666666723
2018,6,6,15,50,0,8.15379999999497
2018,6,6,16,0,0,8.15313333333389
2018,6,6,16,10,0,8.15246666666164
2018,6,6,16,20,0,8.152
2018,6,6,16,30,0,8.152
2018,6,6,16,40,0,8.152
2018,6,6,16,50,0,8.152
2018,6,6,17,0,0,8.152
2018,6,6,17,10,0,8.152
2018,6,6,17,20,0,8.1527499999979
2018,6,6,17,30,0,8.15524999997695
2018,6,6,17,40,0,8.1577499999979
2018,6,6,17,50,0,8.16024999997695
2018,6,6,18,0,0,8.1627499999979
2018,6,6,18,10,0,8.16525000001886
2018,6,6,18,20,0,8.16704999999986
2018,6,6,18,30,0,8.16721666666792
2018,6,6,18,40,0,8.16738333333319
2018,6,6,18,50,0,8.16755000000126
2018,6,6,19,0,0,8.16771666666653
2018,6,6,19,10,0,8.16788333333459
2018,6,6,19,20,0,8.17059999998547
2018,6,6,19,30,0,8.17926666670057
2018,6,6,19,40,0,8.18793333341566
2018,6,6,19,50,0,8.19659999998547
2018,6,6,20,0,0,8.20526666670057
2018,6,6,20,10,0,8.21393333327038
2018,6,6,20,20,0,8.22029999999916
2018,6,6,20,30,0,8.22129999999078
2018,6,6,20,40,0,8.22229999999916
2018,6,6,20,50,0,8.22329999999078
2018,6,6,21,0,0,8.22429999999916
2018,6,6,21,10,0,8.22530000000754
2018,6,6,21,20,0,8.22485000000321
2018,6,6,21,30,0,8.22101666663775
2018,6,6,21,40,0,8.21718333333655
2018,6,6,21,50,0,8.21334999997108
2018,6,6,22,0,0,8.20951666666988
2018,6,6,22,10,0,8.20568333330442
2018,6,6,22,20,0,8.20329999999832
2018,6,6,22,30,0,8.20430000000391
2018,6,6,22,40,0,8.2053000000095
2018,6,6,22,50,0,8.20629999999832
2018,6,6,23,0,0,8.20730000000391
2018,6,6,23,10,0,8.20829999999273
2018,6,6,23,20,0,8.20914999999958
2018,6,6,23,30,0,8.20964999999539
2018,6,6,23,40,0,8.21014999999958
2018,6,6,23,50,0,8.21064999999539
2018,6,7,0,0,0,8.21114999999958
2018,6,7,0,10,0,8.21165000000377
2018,6,7,0,20,0,8.21244999999874
2018,6,7,0,30,0,8.21395000001131
2018,6,7,0,40,0,8.21544999999874
2018,6,7,0,50,0,8.21695000001132
2018,6,7,1,0,0,8.21844999999874
2018,6,7,1,10,0,8.21995000001132
2018,6,7,1,20,0,8.22189999999497
2018,6,7,1,30,0,8.22490000001174
2018,6,7,1,40,0,8.2279000000285
2018,6,7,1,50,0,8.23089999999497
2018,6,7,2,0,0,8.23390000001174
2018,6,7,2,10,0,8.23689999997821
2018,6,7,2,20,0,8.24094999999455
2018,6,7,2,30,0,8.24744999994007
2018,6,7,2,40,0,8.25394999999455
2018,6,7,2,50,0,8.26044999994007
2018,6,7,3,0,0,8.26694999999455
2018,6,7,3,10,0,8.27345000004903
2018,6,7,3,20,0,8.27809999999972
2018,6,7,3,30,0,8.27843333333585
2018,6,7,3,40,0,8.27876666666639
2018,6,7,3,50,0,8.27910000000252
2018,6,7,4,0,0,8.27943333333305
2018,6,7,4,10,0,8.27976666666918
2018,6,7,4,20,0,8.27820000001006
2018,6,7,4,30,0,8.27219999997653
2018,6,7,4,40,0,8.266199999943
2018,6,7,4,50,0,8.26020000001006
2018,6,7,5,0,0,8.25419999997653
2018,6,7,5,10,0,8.24820000004359
2018,6,7,5,20,0,8.24464999999818
2018,6,7,5,30,0,8.24681666664669
2018,6,7,5,40,0,8.24898333333152
2018,6,7,5,50,0,8.25114999998002
2018,6,7,6,0,0,8.25331666666485
2018,6,7,6,10,0,8.25548333334968
2018,6,7,6,20,0,8.25660000000112
2018,6,7,6,30,0,8.25526666665661
2018,6,7,6,40,0,8.25393333333445
2018,6,7,6,50,0,8.25259999998994
2018,6,7,7,0,0,8.25126666666779
2018,6,7,7,10,0,8.24993333332328
2018,6,7,7,20,0,8.24830000000391
2018,6,7,7,30,0,8.24596666665754
2018,6,7,7,40,0,8.24363333331117
2018,6,7,7,50,0,8.24130000000391
2018,6,7,8,0,0,8.23896666665754
2018,6,7,8,10,0,8.23663333335028
2018,6,7,8,20,0,8.235
2018,6,7,8,30,0,8.235
2018,6,7,8,40,0,8.235
2018,6,7,8,50,0,8.235
2018,6,7,9,0,0,8.235
2018,6,7,9,10,0,8.235
2018,6,7,9,20,0,8.23370000000363
2018,6,7,9,30,0,8.22936666663398
2018,6,7,9,40,0,8.22503333333696
2018,6,7,9,50,0,8.22069999996731
2018,6,7,10,0,0,8.2163666666703
2018,6,7,10,10,0,8.21203333330064
2018,6,7,10,20,0,8.20615000001592
2018,6,7,10,30,0,8.19664999996284
2018,6,7,10,40,0,8.18714999990975
2018,6,7,10,50,0,8.17765000001592
2018,6,7,11,0,0,8.16814999996284
2018,6,7,11,10,0,8.15865000006901
2018,6,7,11,20,0,8.15284999999763
2018,6,7,11,30,0,8.15568333330721
2018,6,7,11,40,0,8.15851666666429
2018,6,7,11,50,0,8.16134999997388
2018,6,7,12,0,0,8.16418333333096
2018,6,7,12,10,0,8.16701666668804
2018,6,7,12,20,0,8.16795000000293
2018,6,7,12,30,0,8.1644499999736
2018,6,7,12,40,0,8.16095000000293
2018,6,7,12,50,0,8.1574499999736
2018,6,7,13,0,0,8.15395000000293
2018,6,7,13,10,0,8.1504499999736
2018,6,7,13,20,0,8.14829999999832
2018,6,7,13,30,0,8.14930000000391
2018,6,7,13,40,0,8.1503000000095
2018,6,7,13,50,0,8.15129999999832
2018,6,7,14,0,0,8.15230000000391
2018,6,7,14,10,0,8.15329999999274
2018,6,7,14,20,0,8.15519999999665
2018,6,7,14,30,0,8.15919999996312
2018,6,7,14,40,0,8.16319999999665
2018,6,7,14,50,0,8.16719999996312
2018,6,7,15,0,0,8.17119999999665
2018,6,7,15,10,0,8.17520000003018
2018,6,7,15,20,0,8.17839999999888
2018,6,7,15,30,0,8.17973333334339
2018,6,7,15,40,0,8.18106666666555
2018,6,7,15,50,0,8.18240000001006
2018,6,7,16,0,0,8.18373333333222
2018,6,7,16,10,0,8.18506666667673
2018,6,7,16,20,0,8.18689999999497
2018,6,7,16,30,0,8.18990000001174
2018,6,7,16,40,0,8.1929000000285
2018,6,7,16,50,0,8.19589999999497
2018,6,7,17,0,0,8.19890000001173
2018,6,7,17,10,0,8.20189999997821
2018,6,7,17,20,0,8.20434999999902
2018,6,7,17,30,0,8.20551666665591
2018,6,7,17,40,0,8.20668333333236
2018,6,7,17,50,0,8.20784999998924
2018,6,7,18,0,0,8.20901666666569
2018,6,7,18,10,0,8.21018333334214
2018,6,7,18,20,0,8.21154999999846
2018,6,7,18,30,0,8.21338333334716
2018,6,7,18,40,0,8.21521666666513
2018,6,7,18,50,0,8.21705000001383
2018,6,7,19,0,0,8.2188833333318
2018,6,7,19,10,0,8.2207166666805
2018,6,7,19,20,0,8.22259999999665
2018,6,7,19,30,0,8.22460000000782
2018,6,7,19,40,0,8.226600000019
2018,6,7,19,50,0,8.22859999999665
2018,6,7,20,0,0,8.23060000000782
2018,6,7,20,10,0,8.23259999998547
2018,6,7,20,20,0,8.23564999999539
2018,6,7,20,30,0,8.24114999994929
2018,6,7,20,40,0,8.24664999999539
2018,6,7,20,50,0,8.25214999994929
2018,6,7,21,0,0,8.25764999999539
2018,6,7,21,10,0,8.26315000004149
2018,6,7,21,20,0,8.26455000000684
2018,6,7,21,30,0,8.25638333327173
2018,6,7,21,40,0,8.24821666667351
2018,6,7,21,50,0,8.24004999993839
2018,6,7,22,0,0,8.23188333334018
2018,6,7,22,10,0,8.22371666660506
2018,6,7,22,20,0,8.21939999999218
2018,6,7,22,30,0,8.22406666668492
2018,6,7,22,40,0,8.22873333337767
2018,6,7,22,50,0,8.23339999999218
2018,6,7,23,0,0,8.23806666668492
2018,6,7,23,10,0,8.24273333329943
2018,6,7,23,20,0,8.24619999999944
2018,6,7,23,30,0,8.24686666666052
2018,6,7,23,40,0,8.24753333333278
2018,6,7,23,50,0,8.24819999999385
2018,6,8,0,0,0,8.24886666666611
2018,6,8,0,10,0,8.24953333333836
2018,6,8,0,20,0,8.25159999999553
2018,6,8,0,30,0,8.25693333337357
2018,6,8,0,40,0,8.2622666666622
2018,6,8,0,50,0,8.26760000004023
2018,6,8,1,0,0,8.27293333332886
2018,6,8,1,10,0,8.2782666667069
2018,6,8,1,20,0,8.2788500000176
2018,6,8,1,30,0,8.26834999995893
2018,6,8,1,40,0,8.25784999990026
2018,6,8,1,50,0,8.2473500000176
2018,6,8,2,0,0,8.23684999995893
2018,6,8,2,10,0,8.22635000007628
2018,6,8,2,20,0,8.22139999999329
2018,6,8,2,30,0,8.22939999992624
2018,6,8,2,40,0,8.23739999999329
2018,6,8,2,50,0,8.24539999992624
2018,6,8,3,0,0,8.25339999999329
2018,6,8,3,10,0,8.26140000006035
2018,6,8,3,20,0,8.26734999999902
2018,6,8,3,30,0,8.26851666667547
2018,6,8,3,40,0,8.26968333333235
2018,6,8,3,50,0,8.2708500000088
2018,6,8,4,0,0,8.27201666666569
2018,6,8,4,10,0,8.27318333334213
2018,6,8,4,20,0,8.27245000000866
2018,6,8,4,30,0,8.26728333331312
2018,6,8,4,40,0,8.26211666661758
2018,6,8,4,50,0,8.25695000000866
2018,6,8,5,0,0,8.25178333331312
2018,6,8,5,10,0,8.2466166667042
2018,6,8,5,20,0,8.24369999999804
2018,6,8,5,30,0,8.24603333331182
2018,6,8,5,40,0,8.24836666666471
2018,6,8,5,50,0,8.25069999997849
2018,6,8,6,0,0,8.25303333333138
2018,6,8,6,10,0,8.25536666668427
2018,6,8,6,20,0,8.2572499999993
2018,6,8,6,30,0,8.25808333333962
2018,6,8,6,40,0,8.25891666666597
2018,6,8,6,50,0,8.25975000000629
2018,6,8,7,0,0,8.26058333333263
2018,6,8,7,10,0,8.26141666667295
2018,6,8,7,20,0,8.25765000002431
2018,6,8,7,30,0,8.24314999994328
2018,6,8,7,40,0,8.22864999986226
2018,6,8,7,50,0,8.21415000002431
2018,6,8,8,0,0,8.19964999994328
2018,6,8,8,10,0,8.18515000010533
2018,6,8,8,20,0,8.17589999999749
2018,6,8,8,30,0,8.17889999997234
2018,6,8,8,40,0,8.18189999999749
2018,6,8,8,50,0,8.18489999997234
2018,6,8,9,0,0,8.18789999999749
2018,6,8,9,10,0,8.19090000002263
2018,6,8,9,20,0,8.19409999999693
2018,6,8,9,30,0,8.19776666669433
2018,6,8,9,40,0,8.20143333333026
2018,6,8,9,50,0,8.20510000002766
2018,6,8,10,0,0,8.20876666666359
2018,6,8,10,10,0,8.21243333336099
2018,6,8,10,20,0,8.21405000000531
2018,6,8,10,30,0,8.21088333332095
2018,6,8,10,40,0,8.20771666663659
2018,6,8,10,50,0,8.20455000000531
2018,6,8,11,0,0,8.20138333332095
2018,6,8,11,10,0,8.19821666668967
2018,6,8,11,20,0,8.19639999999888
2018,6,8,11,30,0,8.19773333332104
2018,6,8,11,40,0,8.19906666666555
2018,6,8,11,50,0,8.20039999998771
2018,6,8,12,0,0,8.20173333333222
2018,6,8,12,10,0,8.20306666667673
2018,6,8,12,20,0,8.20195000000573
2018,6,8,12,30,0,8.19511666661512
2018,6,8,12,40,0,8.18828333333906
2018,6,8,12,50,0,8.18144999994845
2018,6,8,13,0,0,8.17461666667239
2018,6,8,13,10,0,8.16778333328178
2018,6,8,13,20,0,8.16240000000335
2018,6,8,13,30,0,8.16039999999218
2018,6,8,13,40,0,8.158399999981
2018,6,8,13,50,0,8.15640000000335
2018,6,8,14,0,0,8.15439999999218
2018,6,8,14,10,0,8.15240000001453
2018,6,8,14,20,0,8.15144999999874
2018,6,8,14,30,0,8.15294999998617
2018,6,8,14,40,0,8.15444999999874
2018,6,8,14,50,0,8.15594999998617
2018,6,8,15,0,0,8.15744999999874
2018,6,8,15,10,0,8.15895000001132
2018,6,8,15,20,0,8.16094999999735
2018,6,8,15,30,0,8.16411666669056
2018,6,8,15,40,0,8.16728333333068
2018,6,8,15,50,0,8.17045000002389
2018,6,8,16,0,0,8.17361666666401
2018,6,8,16,10,0,8.17678333335722
2018,6,8,16,20,0,8.17855000000251
2018,6,8,16,30,0,8.17704999999413
2018,6,8,16,40,0,8.17554999998575
2018,6,8,16,50,0,8.17405000000251
2018,6,8,17,0,0,8.17254999999413
2018,6,8,17,10,0,8.1710500000109
2018,6,8,17,20,0,8.16965000000098
2018,6,8,17,30,0,8.16848333334409
2018,6,8,17,40,0,8.16731666666765
2018,6,8,17,50,0,8.16615000001076
2018,6,8,18,0,0,8.16498333333431
2018,6,8,18,10,0,8.16381666665787
2018,6,8,18,20,0,8.16399999999721
2018,6,8,18,30,0,8.16733333335848
2018,6,8,18,40,0,8.17066666666387
2018,6,8,18,50,0,8.17400000002515
2018,6,8,19,0,0,8.17733333333054
2018,6,8,19,10,0,8.18066666669181
2018,6,8,19,20,0,8.18265000000196
2018,6,8,19,30,0,8.18148333332877
2018,6,8,19,40,0,8.18031666665558
2018,6,8,19,50,0,8.17915000000196
2018,6,8,20,0,0,8.17798333332877
2018,6,8,20,10,0,8.17681666667514
2018,6,8,20,20,0,8.1762499999993
2018,6,8,20,30,0,8.17708333332565
2018,6,8,20,40,0,8.17791666666597
2018,6,8,20,50,0,8.17874999999232
2018,6,8,21,0,0,8.17958333333263
2018,6,8,21,10,0,8.18041666667295
2018,6,8,21,20,0,8.18040000000168
2018,6,8,21,30,0,8.17839999998491
2018,6,8,21,40,0,8.17640000000168
2018,6,8,21,50,0,8.17439999998491
2018,6,8,22,0,0,8.17240000000168
2018,6,8,22,10,0,8.17039999998491
2018,6,8,22,20,0,8.1692499999986
2018,6,8,22,30,0,8.17008333333659
2018,6,8,22,40,0,8.17091666667458
2018,6,8,22,50,0,8.1717499999986
2018,6,8,23,0,0,8.17258333333659
2018,6,8,23,10,0,8.17341666666061
2018,6,8,23,20,0,8.17414999999958
2018,6,8,23,30,0,8.17464999999539
2018,6,8,23,40,0,8.17514999999958
2018,6,8,23,50,0,8.17564999999539
2018,6,9,0,0,0,8.17614999999958
2018,6,9,0,10,0,8.17665000000377
2018,6,9,0,20,0,8.17660000000112
2018,6,9,0,30,0,8.17526666665661
2018,6,9,0,40,0,8.17393333333445
2018,6,9,0,50,0,8.17259999998994
2018,6,9,1,0,0,8.17126666666778
2018,6,9,1,10,0,8.16993333332328
2018,6,9,1,20,0,8.16870000000168
2018,6,9,1,30,0,8.16769999999609
2018,6,9,1,40,0,8.1666999999905
2018,6,9,1,50,0,8.16570000000168
2018,6,9,2,0,0,8.16469999999609
2018,6,9,2,10,0,8.16370000000726
2018,6,9,2,20,0,8.16394999999735
2018,6,9,2,30,0,8.16711666663747
2018,6,9,2,40,0,8.17028333333068
2018,6,9,2,50,0,8.1734499999708
2018,6,9,3,0,0,8.17661666666401
2018,6,9,3,10,0,8.17978333335722
2018,6,9,3,20,0,8.1817500000007
2018,6,9,3,30,0,8.18091666666038
2018,6,9,3,40,0,8.18008333333403
2018,6,9,3,50,0,8.17924999999371
2018,6,9,4,0,0,8.17841666666737
2018,6,9,4,10,0,8.17758333332705
2018,6,9,4,20,0,8.17495000001145
2018,6,9,4,30,0,8.16811666663994
2018,6,9,4,40,0,8.16128333326842
2018,6,9,4,50,0,8.15445000001145
2018,6,9,5,0,0,8.14761666663994
2018,6,9,5,10,0,8.14078333338297
2018,6,9,5,20,0,8.1357500000007
2018,6,9,5,30,0,8.13491666667435
2018,6,9,5,40,0,8.13408333333403
2018,6,9,5,50,0,8.13325000000768
2018,6,9,6,0,0,8.13241666666737
2018,6,9,6,10,0,8.13158333332705
2018,6,9,6,20,0,8.13199999999721
2018,6,9,6,30,0,8.13533333335848
2018,6,9,6,40,0,8.13866666666387
2018,6,9,6,50,0,8.14200000002515
2018,6,9,7,0,0,8.14533333333054
2018,6,9,7,10,0,8.14866666669181
2018,6,9,7,20,0,8.15179999999553
2018,6,9,7,30,0,8.1544666666771
2018,6,9,7,40,0,8.15713333335867
2018,6,9,7,50,0,8.15979999999553
2018,6,9,8,0,0,8.1624666666771
2018,6,9,8,10,0,8.16513333331396
2018,6,9,8,20,0,8.16580000000335
2018,6,9,8,30,0,8.16180000003688
2018,6,9,8,40,0,8.15780000000335
2018,6,9,8,50,0,8.15380000003688
2018,6,9,9,0,0,8.14980000000335
2018,6,9,9,10,0,8.14579999996983
2018,6,9,9,20,0,8.143
2018,6,9,9,30,0,8.143
2018,6,9,9,40,0,8.143
2018,6,9,9,50,0,8.143
2018,6,9,10,0,0,8.143
2018,6,9,10,10,0,8.143
2018,6,9,10,20,0,8.14195000000587
2018,6,9,10,30,0,8.13844999998631
2018,6,9,10,40,0,8.13494999996675
2018,6,9,10,50,0,8.13145000000587
2018,6,9,11,0,0,8.12794999998631
2018,6,9,11,10,0,8.12445000002542
