year,month,day,hour,min,sec,swvel
2018,6,4,1,30,0,0.119390190967099
2018,6,4,1,40,0,0.110197510777663
2018,6,4,1,50,0,0.100415735703716
2018,6,4,2,0,0,0.0904360431946641
2018,6,4,2,10,0,0.0806472450216072
2018,6,4,2,20,0,0.0714247557578401
2018,6,4,2,30,0,0.0631200344367112
2018,6,4,2,40,0,0.0560507351921999
2018,6,4,2,50,0,0.0504920418412965
2018,6,4,3,0,0,0.0466693391401346
2018,6,4,3,10,0,0.0447523768317515
2018,6,4,3,20,0,0.0448512760095767
2018,6,4,3,30,0,0.0470143610519924
2018,6,4,3,40,0,0.0512278049198461
2018,6,4,3,50,0,0.0574171196580307
2018,6,4,4,0,0,0.0654504238585359
2018,6,4,4,10,0,0.0751433811755949
2018,6,4,4,20,0,0.0862654915677865
2018,6,4,4,30,0,0.098547645033011
2018,6,4,4,40,0,0.111690602048869
2018,6,4,4,50,0,0.125374112279469
2018,6,4,5,0,0,0.13926637967205
2018,6,4,5,10,0,0.153033537306174
2018,6,4,5,20,0,0.166348825446534
2018,6,4,5,30,0,0.178901226323345
2018,6,4,5,40,0,0.190403314439613
2018,6,4,5,50,0,0.200598085731476
2018,6,4,6,0,0,0.209264613337942
2018,6,4,6,10,0,0.216222406617789
2018,6,4,6,20,0,0.221334318685544
2018,6,4,6,30,0,0.22450806283997
2018,6,4,6,40,0,0.225696401742159
2018,6,4,6,50,0,0.224896020206104
2018,6,4,7,0,0,0.222145218816612
2018,6,4,7,10,0,0.217520649013151
2018,6,4,7,20,0,0.211133202145872
2018,6,4,7,30,0,0.203123129407232
2018,6,4,7,40,0,0.193654775515097
2018,6,4,7,50,0,0.182911087873513
2018,6,4,8,0,0,0.171088054464486
2018,6,4,8,10,0,0.158389305814195
2018,6,4,8,20,0,0.145021066379384
2018,6,4,8,30,0,0.131187531017427
2018,6,4,8,40,0,0.117086755010929
2018,6,4,8,50,0,0.102907206673689
2018,6,4,9,0,0,0.0888250168549827
2018,6,4,9,10,0,0.0750019318803866
2018,6,4,9,20,0,0.0615841062376634
2018,6,4,9,30,0,0.0487015521264256
2018,6,4,9,40,0,0.0364681027487374
2018,6,4,9,50,0,0.02498180095858
2018,6,4,10,0,0,0.0143257219212059
2018,6,4,10,10,0,0.00456905794889671
2018,6,4,10,20,0,-0.00423165352977231
2018,6,4,10,30,0,-0.0120312655236795
2018,6,4,10,40,0,-0.0187947818829592
2018,6,4,10,50,0,-0.0244961549501748
2018,6,4,11,0,0,-0.0291171659430568
2018,6,4,11,10,0,-0.0326465744088999
2018,6,4,11,20,0,-0.0350794425481946
2018,6,4,11,30,0,-0.0364167750054887
2018,6,4,11,40,0,-0.0366653562224964
2018,6,4,11,50,0,-0.0358378064532806
2018,6,4,12,0,0,-0.0339527433866782
2018,6,4,12,10,0,-0.0310350819040523
2018,6,4,12,20,0,-0.0271163819840779
2018,6,4,12,30,0,-0.0222350412387075
2018,6,4,12,40,0,-0.0164365251705912
2018,6,4,12,50,0,-0.00977353659325607
2018,6,4,13,0,0,-0.00230601126723337
2018,6,4,13,10,0,0.00589906403271984
2018,6,4,13,20,0,0.0147680014720508
2018,6,4,13,30,0,0.0242209622794969
2018,6,4,13,40,0,0.0341726854867864
2018,6,4,13,50,0,0.0445333672845258
2018,6,4,14,0,0,0.0552096075896876
2018,6,4,14,10,0,0.066105420570863
2018,6,4,14,20,0,0.0771233845249267
2018,6,4,14,30,0,0.0881657335155053
2018,6,4,14,40,0,0.0991354351312159
2018,6,4,14,50,0,0.10993731955389
2018,6,4,15,0,0,0.120479012784274
2018,6,4,15,10,0,0.130671772457485
2018,6,4,15,20,0,0.140431064597955
2018,6,4,15,30,0,0.149676893000638
2018,6,4,15,40,0,0.158333916278778
2018,6,4,15,50,0,0.166331428631053
2018,6,4,16,0,0,0.173603138324393
2018,6,4,16,10,0,0.180086761063944
2018,6,4,16,20,0,0.185723653079652
2018,6,4,16,30,0,0.190458282504691
2018,6,4,16,40,0,0.194237763033888
2018,6,4,16,50,0,0.197011520225117
2018,6,4,17,0,0,0.198731277773483
2018,6,4,17,10,0,0.199351277355021
2018,6,4,17,20,0,0.198828737562719
2018,6,4,17,30,0,0.197124560975901
2018,6,4,17,40,0,0.19420428919188
2018,6,4,17,50,0,0.19003928141306
2018,6,4,18,0,0,0.184608219272939
2018,6,4,18,10,0,0.177898844839514
2018,6,4,18,20,0,0.169909940505896
2018,6,4,18,30,0,0.160653358801469
2018,6,4,18,40,0,0.150156031881584
2018,6,4,18,50,0,0.138461909447061
2018,6,4,19,0,0,0.125633754932074
2018,6,4,19,10,0,0.111754615518944
2018,6,4,19,20,0,0.0969288351157423
2018,6,4,19,30,0,0.0812823755085313
2018,6,4,19,40,0,0.0649625968144827
2018,6,4,19,50,0,0.0481374993727987
2018,6,4,20,0,0,0.0309941489242883
2018,6,4,20,10,0,0.0137363725246945
2018,6,4,20,20,0,-0.00341827566145012
2018,6,4,20,30,0,-0.0202420660020595
2018,6,4,20,40,0,-0.0365012929872486
2018,6,4,20,50,0,-0.0519609044797695
2018,6,4,21,0,0,-0.0663895115853196
2018,6,4,21,10,0,-0.0795646305043854
2018,6,4,21,20,0,-0.0912780187997582
2018,6,4,21,30,0,-0.101340910533275
2018,6,4,21,40,0,-0.109589065259516
2018,6,4,21,50,0,-0.11588741689151
2018,6,4,22,0,0,-0.120134131362672
2018,6,4,22,10,0,-0.122263920342578
2018,6,4,22,20,0,-0.122250514159979
2018,6,4,22,30,0,-0.12010821778195
2018,6,4,22,40,0,-0.115892321027326
2018,6,4,22,50,0,-0.1096984995698
2018,6,4,23,0,0,-0.101661208032564
2018,6,4,23,10,0,-0.0919509614306549
2018,6,4,23,20,0,-0.0807705720931556
2018,6,4,23,30,0,-0.0683505627433629
2018,6,4,23,40,0,-0.0549437022893631
2018,6,4,23,50,0,-0.0408188864376272
2018,6,5,0,0,0,-0.026254477000234
2018,6,5,0,10,0,-0.0115313450678188
2018,6,5,0,20,0,0.00307420236833801
2018,6,5,0,30,0,0.017297391902753
2018,6,5,0,40,0,0.0308917706965055
2018,6,5,0,50,0,0.0436354051126238
2018,6,5,1,0,0,0.0553364685304322
2018,6,5,1,10,0,0.0658378767861337
2018,6,5,1,20,0,0.075020933406754
2018,6,5,1,30,0,0.0828078974052939
2018,6,5,1,40,0,0.0891633545402461
2018,6,5,1,50,0,0.0940943980198968
2018,6,5,2,0,0,0.0976496165799131
2018,6,5,2,10,0,0.0999168436080518
2018,6,5,2,20,0,0.101019798848398
2018,6,5,2,30,0,0.101113663272639
2018,6,5,2,40,0,0.100379760224249
2018,6,5,2,50,0,0.0990196542604721
2018,6,5,3,0,0,0.0972486972658465
2018,6,5,3,10,0,0.0952892956380835
2018,6,5,3,20,0,0.0933642448375933
2018,6,5,3,30,0,0.0916901149851104
2018,6,5,3,40,0,0.0904708414214682
2018,6,5,3,50,0,0.0898918509765298
2018,6,5,4,0,0,0.0901149085801119
2018,6,5,4,10,0,0.0912738157140171
2018,6,5,4,20,0,0.0934710317067356
2018,6,5,4,30,0,0.0967752916687202
2018,6,5,4,40,0,0.101220289576711
2018,6,5,4,50,0,0.106804393187314
2018,6,5,5,0,0,0.113491332185411
2018,6,5,5,10,0,0.121211901369705
2018,6,5,5,20,0,0.129866453098482
2018,6,5,5,30,0,0.139328268155104
2018,6,5,5,40,0,0.149447550940752
2018,6,5,5,50,0,0.160055832420724
2018,6,5,6,0,0,0.170970712763946
2018,6,5,6,10,0,0.182000749237873
2018,6,5,6,20,0,0.1929503371702
2018,6,5,6,30,0,0.20362440975006
2018,6,5,6,40,0,0.21383291448011
2018,6,5,6,50,0,0.223394842582676
2018,6,5,7,0,0,0.23214178347125
2018,6,5,7,10,0,0.239920971880261
2018,6,5,7,20,0,0.246597654628733
2018,6,5,7,30,0,0.252056790483095
2018,6,5,7,40,0,0.256204219640917
2018,6,5,7,50,0,0.258967306392658
2018,6,5,8,0,0,0.260295000221018
2018,6,5,8,10,0,0.260157445375893
2018,6,5,8,20,0,0.258545256103508
2018,6,5,8,30,0,0.255468371332387
2018,6,5,8,40,0,0.250954716080469
2018,6,5,8,50,0,0.245048692795326
2018,6,5,9,0,0,0.237809658090763
2018,6,5,9,10,0,0.22931024832763
2018,6,5,9,20,0,0.21963481122054
2018,6,5,9,30,0,0.208877942541218
2018,6,5,9,40,0,0.197142979325303
2018,6,5,9,50,0,0.184540618939724
2018,6,5,10,0,0,0.171187749231019
2018,6,5,10,10,0,0.157206434047561
2018,6,5,10,20,0,0.142723107037079
2018,6,5,10,30,0,0.127867837025752
2018,6,5,10,40,0,0.112773652352174
2018,6,5,10,50,0,0.0975760169643963
2018,6,5,11,0,0,0.0824122517809354
2018,6,5,11,10,0,0.0674209260665236
2018,6,5,11,20,0,0.0527412839764987
2018,6,5,11,30,0,0.0385124625642523
2018,6,5,11,40,0,0.0248725770982129
2018,6,5,11,50,0,0.011957547385074
2018,6,5,12,0,0,-0.00010015204917492
2018,6,5,12,10,0,-0.0111730071197725
2018,6,5,12,20,0,-0.0211400395479591
2018,6,5,12,30,0,-0.0298885618850026
2018,6,5,12,40,0,-0.0373160291329416
2018,6,5,12,50,0,-0.0433319715996373
2018,6,5,13,0,0,-0.0478598696034562
2018,6,5,13,10,0,-0.050839027203477
2018,6,5,13,20,0,-0.0522263542842099
2018,6,5,13,30,0,-0.051997844251753
2018,6,5,13,40,0,-0.0501498772620954
2018,6,5,13,50,0,-0.0467001339906234
2018,6,5,14,0,0,-0.0416882406720965
2018,6,5,14,10,0,-0.0351761407921005
2018,6,5,14,20,0,-0.0272479718482723
2018,6,5,14,30,0,-0.0180096170772459
2018,6,5,14,40,0,-0.00758777290391613
2018,6,5,14,50,0,0.00387149362027768
2018,6,5,15,0,0,0.0162044590807821
2018,6,5,15,10,0,0.0292319053098805
2018,6,5,15,20,0,0.0427615774355769
2018,6,5,15,30,0,0.0565909330752615
2018,6,5,15,40,0,0.070510233795572
2018,6,5,15,50,0,0.0843058351926231
2018,6,5,16,0,0,0.097763642303494
2018,6,5,16,10,0,0.110672581334309
2018,6,5,16,20,0,0.122828111379398
2018,6,5,16,30,0,0.134035594393947
2018,6,5,16,40,0,0.144113601564846
2018,6,5,16,50,0,0.152896984982565
2018,6,5,17,0,0,0.160239775025852
2018,6,5,17,10,0,0.166017760715781
2018,6,5,17,20,0,0.170130679048122
2018,6,5,17,30,0,0.172503886162051
2018,6,5,17,40,0,0.173089566456827
2018,6,5,17,50,0,0.171867397171658
2018,6,5,18,0,0,0.168844929737629
2018,6,5,18,10,0,0.164057437609975
2018,6,5,18,20,0,0.157567196752532
2018,6,5,18,30,0,0.149462327942452
2018,6,5,18,40,0,0.139855146625992
2018,6,5,18,50,0,0.128880096846327
2018,6,5,19,0,0,0.116691373758684
2018,6,5,19,10,0,0.103460218104203
2018,6,5,19,20,0,0.0893720092781941
2018,6,5,19,30,0,0.0746230959531597
2018,6,5,19,40,0,0.059417472935966
2018,6,5,19,50,0,0.0439634075997344
2018,6,5,20,0,0,0.0284700160702724
2018,6,5,20,10,0,0.0131438343599791
2018,6,5,20,20,0,-0.00181453682015523
2018,6,5,20,30,0,-0.0162136687563487
2018,6,5,20,40,0,-0.0298744095245541
2018,6,5,20,50,0,-0.0426326590889887
2018,6,5,21,0,0,-0.0543418422361031
2018,6,5,21,10,0,-0.0648751104839262
2018,6,5,21,20,0,-0.0741271860379491
2018,6,5,21,30,0,-0.0820157724758012
2018,6,5,21,40,0,-0.0884826011286192
2018,6,5,21,50,0,-0.0934940214955909
2018,6,5,22,0,0,-0.09704116506987
2018,6,5,22,10,0,-0.0991395347036738
2018,6,5,22,20,0,-0.0998280818276916
2018,6,5,22,30,0,-0.0991679273388323
2018,6,5,22,40,0,-0.0972405928967671
2018,6,5,22,50,0,-0.0941458989781866
2018,6,5,23,0,0,-0.0899994994631972
2018,6,5,23,10,0,-0.0849300845229044
2018,6,5,23,20,0,-0.0790763024155933
2018,6,5,23,30,0,-0.0725836110103224
2018,6,5,23,40,0,-0.0656009433189816
2018,6,5,23,50,0,-0.0582774530769789
2018,6,6,0,0,0,-0.0507592676300172
2018,6,6,0,10,0,-0.0431863405193385
2018,6,6,0,20,0,-0.0356895504628106
2018,6,6,0,30,0,-0.0283880135365545
2018,6,6,0,40,0,-0.0213866264575407
2018,6,6,0,50,0,-0.0147739255956771
2018,6,6,1,0,0,-0.00862034761148231
2018,6,6,1,10,0,-0.00297697104915833
2018,6,6,1,20,0,0.00212523813410034
2018,6,6,1,30,0,0.00667574423120494
2018,6,6,1,40,0,0.0106842911914675
2018,6,6,1,50,0,0.0141802454180915
2018,6,6,2,0,0,0.0172115466300558
2018,6,6,2,10,0,0.0198431919218276
2018,6,6,2,20,0,0.0221553429720465
2018,6,6,2,30,0,0.0242409933393467
2018,6,6,2,40,0,0.0262032357761881
2018,6,6,2,50,0,0.0281524678867782
2018,6,6,3,0,0,0.030203486764363
2018,6,6,3,10,0,0.0324724788628919
2018,6,6,3,20,0,0.0350740273895794
2018,6,6,3,30,0,0.0381181447842429
2018,6,6,3,40,0,0.0417072034203608
2018,6,6,3,50,0,0.0459331661519029
2018,6,6,4,0,0,0.0508751294006006
2018,6,6,4,10,0,0.0565971263336741
2018,6,6,4,20,0,0.0631462809847573
2018,6,6,4,30,0,0.0705512638650873
2018,6,6,4,40,0,0.0788212860982598
2018,6,6,4,50,0,0.0879455069237655
2018,6,6,5,0,0,0.097892846864158
2018,6,6,5,10,0,0.10861227524777
2018,6,6,5,20,0,0.120033438759341
2018,6,6,5,30,0,0.132067741112104
2018,6,6,5,40,0,0.14460984028538
2018,6,6,5,50,0,0.157539489225283
2018,6,6,6,0,0,0.17072353319272
2018,6,6,6,10,0,0.184018119347394
2018,6,6,6,20,0,0.197271088670861
2018,6,6,6,30,0,0.210324491571501
2018,6,6,6,40,0,0.223017095218353
2018,6,6,6,50,0,0.235186922881325
2018,6,6,7,0,0,0.246673754440466
2018,6,6,7,10,0,0.257321559657559
2018,6,6,7,20,0,0.266980745182353
2018,6,6,7,30,0,0.275510262456215
2018,6,6,7,40,0,0.282779590305282
2018,6,6,7,50,0,0.288670644598346
2018,6,6,8,0,0,0.29307937049844
2018,6,6,8,10,0,0.295917082012223
2018,6,6,8,20,0,0.297111750916205
2018,6,6,8,30,0,0.296608863671804
2018,6,6,8,40,0,0.294372210248531
2018,6,6,8,50,0,0.290384498573453
2018,6,6,9,0,0,0.284647736784155
2018,6,6,9,10,0,0.277183430264996
2018,6,6,9,20,0,0.268032658195478
2018,6,6,9,30,0,0.257255935498059
2018,6,6,9,40,0,0.244932730161649
2018,6,6,9,50,0,0.231160813105212
2018,6,6,10,0,0,0.216055605016611
2018,6,6,10,10,0,0.199749365869946
2018,6,6,10,20,0,0.182390311092966
2018,6,6,10,30,0,0.164141374172931
2018,6,6,10,40,0,0.145178790507946
2018,6,6,10,50,0,0.125690615220099
2018,6,6,11,0,0,0.10587486067009
2018,6,6,11,10,0,0.0859375266835858
2018,6,6,11,20,0,0.0660905845423936
2018,6,6,11,30,0,0.0465496730828542
2018,6,6,11,40,0,0.0275316604702192
2018,6,6,11,50,0,0.00925198009341403
2018,6,6,12,0,0,-0.00807817161460508
2018,6,6,12,10,0,-0.0242547117557147
2018,6,6,12,20,0,-0.0390835859471453
2018,6,6,12,30,0,-0.0523838871673248
2018,6,6,12,40,0,-0.0639908532023974
2018,6,6,12,50,0,-0.0737589326340646
2018,6,6,13,0,0,-0.0815646040324384
2018,6,6,13,10,0,-0.0873090857081251
2018,6,6,13,20,0,-0.0909206938463303
2018,6,6,13,30,0,-0.0923568278663149
2018,6,6,13,40,0,-0.0916056546613939
2018,6,6,13,50,0,-0.0886873993043324
2018,6,6,14,0,0,-0.0836551110884522
2018,6,6,14,10,0,-0.0765948404931406
2018,6,6,14,20,0,-0.0676251558736619
2018,6,6,14,30,0,-0.0568960881810792
2018,6,6,14,40,0,-0.0445873704709513
2018,6,6,14,50,0,-0.0309060003728846
2018,6,6,15,0,0,-0.0160831765700059
2018,6,6,15,10,0,-0.000370605131081864
2018,6,6,15,20,0,0.0159636923520679
2018,6,6,15,30,0,0.0326400586406546
2018,6,6,15,40,0,0.0493723802707771
2018,6,6,15,50,0,0.0658734947796023
2018,6,6,16,0,0,0.0818607309308478
2018,6,6,16,10,0,0.0970614790443918
2018,6,6,16,20,0,0.111218488488335
2018,6,6,16,30,0,0.124095039143597
2018,6,6,16,40,0,0.135479796396254
2018,6,6,16,50,0,0.1451910326884
2018,6,6,17,0,0,0.153080289835865
2018,6,6,17,10,0,0.159035310792859
2018,6,6,17,20,0,0.162982102542695
2018,6,6,17,30,0,0.164886074433674
2018,6,6,17,40,0,0.164752211153793
2018,6,6,17,50,0,0.162624322676481
2018,6,6,18,0,0,0.158583360288019
2018,6,6,18,10,0,0.152744760177679
2018,6,6,18,20,0,0.145254986030194
2018,6,6,18,30,0,0.136287311444998
2018,6,6,18,40,0,0.126036935917217
2018,6,6,18,50,0,0.114715699997864
2018,6,6,19,0,0,0.102546455696521
2018,6,6,19,10,0,0.089757377707422
2018,6,6,19,20,0,0.0765763459885536
2018,6,6,19,30,0,0.0632255251968935
2018,6,6,19,40,0,0.049916255613869
2018,6,6,19,50,0,0.0368444619743249
2018,6,6,20,0,0,0.0241867438325743
2018,6,6,20,10,0,0.0120972295153118
2018,6,6,20,20,0,0.000705361277603705
2018,6,6,20,30,0,-0.00988549551970754
2018,6,6,20,40,0,-0.0195985317399851
2018,6,6,20,50,0,-0.0283830374380833
2018,6,6,21,0,0,-0.0362131255039332
2018,6,6,21,10,0,-0.0430857717143525
2018,6,6,21,20,0,-0.0490181082943948
2018,6,6,21,30,0,-0.0540442253515121
2018,6,6,21,40,0,-0.0582116711482727
2018,6,6,21,50,0,-0.0615777543134066
2018,6,6,22,0,0,-0.0642059362941912
2018,6,6,22,10,0,-0.0661622049630292
2018,6,6,22,20,0,-0.0675117358885655
2018,6,6,22,30,0,-0.0683161120751581
2018,6,6,22,40,0,-0.0686311094755328
2018,6,6,22,50,0,-0.0685050472061451
2018,6,6,23,0,0,-0.0679777514408059
2018,6,6,23,10,0,-0.0670801963592998
2018,6,6,23,20,0,-0.0658347640746232
2018,6,6,23,30,0,-0.0642561651737076
2018,6,6,23,40,0,-0.0623528250421157
2018,6,6,23,50,0,-0.0601287513625077
2018,6,7,0,0,0,-0.0575856332460666
2018,6,7,0,10,0,-0.0547250480995526
2018,6,7,0,20,0,-0.0515506155378282
2018,6,7,0,30,0,-0.0480699953551627
2018,6,7,0,40,0,-0.0442965277793425
2018,6,7,0,50,0,-0.0402503491436967
2018,6,7,1,0,0,-0.0359591281512649
2018,6,7,1,10,0,-0.0314582311496461
2018,6,7,1,20,0,-0.0267903457646116
2018,6,7,1,30,0,-0.0220045067601748
2018,6,7,1,40,0,-0.0171545013279415
2018,6,7,1,50,0,-0.0122968188061918
2018,6,7,2,0,0,-0.00748814143258077
2018,6,7,2,10,0,-0.00278246803051133
2018,6,7,2,20,0,0.00177194896754133
2018,6,7,2,30,0,0.00613552072677619
2018,6,7,2,40,0,0.0102800186038907
2018,6,7,2,50,0,0.0141911796076167
2018,6,7,3,0,0,0.0178709403849042
2018,6,7,3,10,0,0.0213389980923756
2018,6,7,3,20,0,0.0246335489014205
2018,6,7,3,30,0,0.027811284663245
2018,6,7,3,40,0,0.0309465240418905
2018,6,7,3,50,0,0.0341297076528973
2018,6,7,4,0,0,0.0374650756194483
2018,6,7,4,10,0,0.0410674899440402
2018,6,7,4,20,0,0.0450586165755765
2018,6,7,4,30,0,0.0495626797997474
2018,6,7,4,40,0,0.0547019326926571
2018,6,7,4,50,0,0.0605918911585115
2018,6,7,5,0,0,0.0673365638427303
2018,6,7,5,10,0,0.0750239289043683
2018,6,7,5,20,0,0.0837218219236569
2018,6,7,5,30,0,0.0934741883064505
2018,6,7,5,40,0,0.104298090291271
2018,6,7,5,50,0,0.116181544270843
2018,6,7,6,0,0,0.129082081160875
2018,6,7,6,10,0,0.142926345957698
2018,6,7,6,20,0,0.157610668646034
2018,6,7,6,30,0,0.173002645725106
2018,6,7,6,40,0,0.188943558543728
2018,6,7,6,50,0,0.205251636427476
2018,6,7,7,0,0,0.221726074120908
2018,6,7,7,10,0,0.238151613742071
2018,6,7,7,20,0,0.254303456771428
2018,6,7,7,30,0,0.269952520722176
2018,6,7,7,40,0,0.284870752743227
2018,6,7,7,50,0,0.298836365324964
2018,6,7,8,0,0,0.311638681560578
2018,6,7,8,10,0,0.323082498648334
2018,6,7,8,20,0,0.332991994571072
2018,6,7,8,30,0,0.341213984630005
2018,6,7,8,40,0,0.347620490809442
2018,6,7,8,50,0,0.352110622679524
2018,6,7,9,0,0,0.35461154525179
2018,6,7,9,10,0,0.355078764508302
2018,6,7,9,20,0,0.353495763540205
2018,6,7,9,30,0,0.349873006504471
2018,6,7,9,40,0,0.344246410290821
2018,6,7,9,50,0,0.336675449782303
2018,6,7,10,0,0,0.327241060922016
2018,6,7,10,10,0,0.316043287744929
2018,6,7,10,20,0,0.303198925145453
2018,6,7,10,30,0,0.288839033495177
2018,6,7,10,40,0,0.27310657559545
2018,6,7,10,50,0,0.256154278471147
2018,6,7,11,0,0,0.23814266795283
2018,6,7,11,10,0,0.219238367756533
2018,6,7,11,20,0,0.19961272160264
2018,6,7,11,30,0,0.17944044910736
2018,6,7,11,40,0,0.158898507340546
2018,6,7,11,50,0,0.138165075402297
2018,6,7,12,0,0,0.117418533886703
2018,6,7,12,10,0,0.0968363724068711
2018,6,7,12,20,0,0.0765940819696408
2018,6,7,12,30,0,0.0568638947856275
2018,6,7,12,40,0,0.037813523257947
2018,6,7,12,50,0,0.0196045510706599
2018,6,7,13,0,0,0.0023908340198609
2018,6,7,13,10,0,-0.0136833568636161
2018,6,7,13,20,0,-0.0284853170001007
2018,6,7,13,30,0,-0.0418959866363179
2018,6,7,13,40,0,-0.0538121475514498
2018,6,7,13,50,0,-0.064148701275659
2018,6,7,14,0,0,-0.0728406400574625
2018,6,7,14,10,0,-0.0798448866642087
2018,6,7,14,20,0,-0.0851419592624711
2018,6,7,14,30,0,-0.08873710281874
2018,6,7,14,40,0,-0.0906609892666022
2018,6,7,14,50,0,-0.0909699399872211
2018,6,7,15,0,0,-0.089745586388567
2018,6,7,15,10,0,-0.0870938957294337
2018,6,7,15,20,0,-0.0831436151942544
2018,6,7,15,30,0,-0.0780440834280487
2018,6,7,15,40,0,-0.0719623486636365
2018,6,7,15,50,0,-0.0650798327282492
2018,6,7,16,0,0,-0.0575885117055169
2018,6,7,16,10,0,-0.0496866432798842
2018,6,7,16,20,0,-0.0415743913111214
2018,6,7,16,30,0,-0.0334491409762029
2018,6,7,16,40,0,-0.0255008135281126
2018,6,7,16,50,0,-0.0179073631178873
2018,6,7,17,0,0,-0.0108305479143072
2018,6,7,17,10,0,-0.00441209482627168
2018,6,7,17,20,0,0.0012295300955444
2018,6,7,17,30,0,0.00600176080891245
2018,6,7,17,40,0,0.00983976305375453
2018,6,7,17,50,0,0.0127075331550873
2018,6,7,18,0,0,0.014598126636488
2018,6,7,18,10,0,0.0155329843657244
2018,6,7,18,20,0,0.0155604795515018
2018,6,7,18,30,0,0.0147536818311146
2018,6,7,18,40,0,0.0132074404297275
2018,6,7,18,50,0,0.0110348935910547
2018,6,7,19,0,0,0.00836345532262586
2018,6,7,19,10,0,0.00533051306914073
2018,6,7,19,20,0,0.00207887930856598
2018,6,7,19,30,0,-0.00124783170408559
2018,6,7,19,40,0,-0.0045097605240476
2018,6,7,19,50,0,-0.00757510349850531
2018,6,7,20,0,0,-0.0103239575052664
2018,6,7,20,10,0,-0.0126517388867818
2018,6,7,20,20,0,-0.0144720162900891
2018,6,7,20,30,0,-0.0157186347963561
2018,6,7,20,40,0,-0.0163470979944213
2018,6,7,20,50,0,-0.0163351812528084
2018,6,7,21,0,0,-0.0156828522570622
2018,6,7,21,10,0,-0.0144115515196846
2018,6,7,21,20,0,-0.012562724975947
2018,6,7,21,30,0,-0.0101958298428541
2018,6,7,21,40,0,-0.00738587911496406
2018,6,7,21,50,0,-0.004220656510906
2018,6,7,22,0,0,-0.000797752897071555
2018,6,7,22,10,0,0.00277861500714031
2018,6,7,22,20,0,0.0064007821060347
2018,6,7,22,30,0,0.0099606405697731
2018,6,7,22,40,0,0.0133525166988236
2018,6,7,22,50,0,0.0164757664923258
2018,6,7,23,0,0,0.0192371442335273
2018,6,7,23,10,0,0.0215527613902249
2018,6,7,23,20,0,0.0233496794366332
2018,6,7,23,30,0,0.0245670912324703
2018,6,7,23,40,0,0.0251572205458536
2018,6,7,23,50,0,0.0250859599067979
2018,6,8,0,0,0,0.024333216639525
2018,6,8,0,10,0,0.0228930101320201
2018,6,8,0,20,0,0.0207733995485077
2018,6,8,0,30,0,0.0179961793202124
2018,6,8,0,40,0,0.0145965857815735
2018,6,8,0,50,0,0.0106228963300653
2018,6,8,1,0,0,0.00613586282511067
2018,6,8,1,10,0,0.00120811078176206
2018,6,8,1,20,0,-0.00407654061766442
2018,6,8,1,30,0,-0.00962370246557323
2018,6,8,1,40,0,-0.0153291471869198
2018,6,8,1,50,0,-0.0210796210865351
2018,6,8,2,0,0,-0.0267537035199265
2018,6,8,2,10,0,-0.0322228349120923
2018,6,8,2,20,0,-0.0373525407206772
2018,6,8,2,30,0,-0.0420040385858484
2018,6,8,2,40,0,-0.0460360058051643
2018,6,8,2,50,0,-0.0493066009673211
2018,6,8,3,0,0,-0.0516757900457877
2018,6,8,3,10,0,-0.0530079411786342
2018,6,8,3,20,0,-0.0531747030327357
2018,6,8,3,30,0,-0.0520580124383696
2018,6,8,3,40,0,-0.0495531848462415
2018,6,8,3,50,0,-0.0455719370391663
2018,6,8,4,0,0,-0.0400454331454011
2018,6,8,4,10,0,-0.0329272593405183
2018,6,8,4,20,0,-0.0241959994879815
2018,6,8,4,30,0,-0.0138573025871954
2018,6,8,4,40,0,-0.00194543083083801
2018,6,8,4,50,0,0.0114758231339273
2018,6,8,5,0,0,0.0263129348282095
2018,6,8,5,10,0,0.0424433246906203
2018,6,8,5,20,0,0.0597170077814984
2018,6,8,5,30,0,0.0779587958971882
2018,6,8,5,40,0,0.0969713897954164
2018,6,8,5,50,0,0.11653924724216
2018,6,8,6,0,0,0.136433055488617
2018,6,8,6,10,0,0.156414783674239
2018,6,8,6,20,0,0.176243155103729
2018,6,8,6,30,0,0.195679348705834
2018,6,8,6,40,0,0.214492762184235
2018,6,8,6,50,0,0.232466676802019
2018,6,8,7,0,0,0.249403628988244
2018,6,8,7,10,0,0.265130243894459
2018,6,8,7,20,0,0.279501264460344
2018,6,8,7,30,0,0.292402886004047
2018,6,8,7,40,0,0.303755020260395
2018,6,8,7,50,0,0.313512505170548
2018,6,8,8,0,0,0.32166509289985
2018,6,8,8,10,0,0.328236210266266
2018,6,8,8,20,0,0.333280679800575
2018,6,8,8,30,0,0.336881456233012
2018,6,8,8,40,0,0.339145339423522
2018,6,8,8,50,0,0.340197912250766
2018,6,8,9,0,0,0.340177868504932
2018,6,8,9,10,0,0.339231058449373
2018,6,8,9,20,0,0.337504391584632
2018,6,8,9,30,0,0.335139958781037
2018,6,8,9,40,0,0.33226956770281
2018,6,8,9,50,0,0.329009883756415
2018,6,8,10,0,0,0.325458340537622
2018,6,8,10,10,0,0.321689901407304
2018,6,8,10,20,0,0.31775494883989
2018,6,8,10,30,0,0.313678320546391
2018,6,8,10,40,0,0.309459518507764
2018,6,8,10,50,0,0.305074128652083
2018,6,8,11,0,0,0.300476421169518
2018,6,8,11,10,0,0.295603022719707
2018,6,8,11,20,0,0.290377363070343
2018,6,8,11,30,0,0.2847146685463
2018,6,8,11,40,0,0.278527407497362
