year,month,day,hour,min,sec,pH_tot
2017,5,3,3,17,0,8.248
2017,5,3,4,17,0,8.234
2017,5,3,5,17,0,8.262
2017,5,3,6,17,0,8.224
2017,5,3,7,17,0,8.151
2017,5,3,8,17,0,8.168
2017,5,3,9,17,0,8.159
2017,5,3,10,17,0,8.159
2017,5,3,11,17,0,8.108
2017,5,3,12,17,0,8.104
2017,5,3,13,17,0,8.104
2017,5,3,14,17,0,8.153
2017,5,3,15,17,0,8.172
2017,5,3,16,17,0,8.158
2017,5,3,17,17,0,8.248
2017,5,3,18,17,0,8.221
2017,5,3,19,17,0,8.215
2017,5,3,20,17,0,8.199
2017,5,3,21,17,0,8.196
2017,5,3,22,17,0,8.196
2017,5,3,23,17,0,8.269
2017,5,4,0,17,0,8.292
2017,5,4,1,17,0,8.361
2017,5,4,2,17,0,8.303
2017,5,4,3,17,0,8.342
2017,5,4,4,17,0,8.331
2017,5,4,5,17,0,8.313
2017,5,4,6,17,0,8.289
2017,5,4,7,17,0,8.275
2017,5,4,8,17,0,8.303
2017,5,4,9,17,0,8.232
2017,5,4,10,17,0,8.172
2017,5,4,11,17,0,8.123
2017,5,4,12,17,0,8.118
2017,5,4,13,17,0,8.162
2017,5,4,14,17,0,8.209
2017,5,4,16,17,0,8.222
2017,5,4,17,17,0,8.235
2017,5,4,18,17,0,8.243
2017,5,4,19,17,0,8.25
2017,5,4,20,17,0,8.235
2017,5,4,21,17,0,8.235
2017,5,4,22,17,0,8.278
2017,5,4,23,17,0,8.294
2017,5,5,0,17,0,8.311
2017,5,5,1,17,0,8.332
2017,5,5,2,17,0,8.4
2017,5,5,3,17,0,8.319
2017,5,5,4,17,0,8.363
2017,5,5,5,17,0,8.335
2017,5,5,6,17,0,8.313
2017,5,5,7,17,0,8.284
2017,5,5,8,17,0,8.218
2017,5,5,9,17,0,8.188
2017,5,5,10,17,0,8.184
2017,5,5,11,17,0,8.127
2017,5,5,12,17,0,8.085
2017,5,5,13,17,0,8.22
2017,5,5,14,17,0,8.218
2017,5,5,15,17,0,8.218
2017,5,5,16,17,0,8.199
2017,5,5,17,17,0,8.193
2017,5,5,18,17,0,8.205
2017,5,5,19,17,0,8.236
2017,5,5,20,17,0,8.252
2017,5,5,21,17,0,8.167
2017,5,5,22,17,0,8.225
2017,5,5,23,17,0,8.261
2017,5,6,0,17,0,8.261
2017,5,6,1,17,0,8.258
2017,5,6,2,17,0,8.256
2017,5,6,3,17,0,8.39
2017,5,6,4,17,0,8.3
2017,5,6,5,17,0,8.29
2017,5,6,6,17,0,8.281
2017,5,6,7,17,0,8.348
2017,5,6,8,17,0,8.255
2017,5,6,9,17,0,8.252
2017,5,6,10,17,0,8.218
2017,5,6,11,17,0,8.217
2017,5,6,12,17,0,8.178
2017,5,6,13,17,0,8.142
2017,5,6,14,17,0,8.217
2017,5,6,15,17,0,8.229
2017,5,6,16,17,0,8.261
2017,5,6,17,17,0,8.312
2017,5,6,18,17,0,8.32
2017,5,6,19,17,0,8.295
2017,5,6,20,17,0,8.385
2017,5,6,21,17,0,8.305
2017,5,6,22,17,0,8.313
2017,5,6,23,17,0,8.377
2017,5,7,0,17,0,8.367
2017,5,7,1,17,0,8.375
2017,5,7,2,17,0,8.394
2017,5,7,3,17,0,8.399
2017,5,7,4,17,0,8.45
2017,5,7,5,17,0,8.372
2017,5,7,6,17,0,8.446
2017,5,7,7,17,0,8.385
2017,5,7,8,17,0,8.29
2017,5,7,9,17,0,8.318
2017,5,7,10,17,0,8.355
2017,5,7,11,17,0,8.362
2017,5,7,12,17,0,8.276
2017,5,7,13,17,0,8.298
2017,5,7,14,17,0,8.177
2017,5,7,15,17,0,8.313
2017,5,7,16,17,0,8.307
2017,5,7,17,17,0,8.275
2017,5,7,18,17,0,7.166
2017,5,7,19,17,0,8.263
2017,5,7,20,17,0,8.425
2017,5,7,21,17,0,8.378
2017,5,7,22,17,0,8.351
2017,5,7,23,17,0,8.443
2017,5,8,0,17,0,7.067
2017,5,8,1,17,0,8.491
2017,5,8,2,17,0,8.392
2017,5,8,3,17,0,8.247
2017,5,8,4,17,0,8.288
2017,5,8,5,17,0,8.322
2017,5,8,6,17,0,8.345
2017,5,8,7,17,0,8.333
2017,5,8,8,17,0,8.309
2017,5,8,9,17,0,8.333
2017,5,8,10,17,0,8.263
2017,5,8,11,17,0,8.264
2017,5,8,12,17,0,8.28
2017,5,8,13,17,0,8.221
2017,5,8,14,17,0,8.163
2017,5,8,15,17,0,8.153
2017,5,8,16,17,0,7.374
2017,5,8,17,17,0,8.248
2017,5,8,18,17,0,8.257
2017,5,8,19,17,0,8.237
2017,5,8,20,17,0,8.231
2017,5,8,21,17,0,8.379
2017,5,8,22,17,0,8.278
2017,5,8,23,17,0,8.273
2017,5,9,0,17,0,8.28
2017,5,9,1,17,0,8.256
2017,5,9,2,17,0,8.227
2017,5,9,3,17,0,8.208
2017,5,9,4,17,0,7.21
2017,5,9,5,17,0,8.182
2017,5,9,6,17,0,8.33
2017,5,9,7,17,0,8.293
2017,5,9,8,17,0,8.312
2017,5,9,9,17,0,8.277
2017,5,9,10,17,0,8.312
2017,5,9,11,17,0,8.267
2017,5,9,12,17,0,8.239
2017,5,9,13,17,0,8.194
2017,5,9,14,17,0,8.229
2017,5,9,15,17,0,8.239
2017,5,9,16,17,0,8.216
2017,5,9,17,17,0,8.247
2017,5,9,18,17,0,7.543
2017,5,9,19,17,0,8.321
2017,5,9,20,17,0,8.257
2017,5,9,21,17,0,8.29
2017,5,9,22,17,0,NaN
2017,5,9,23,17,0,8.308
2017,5,10,0,17,0,8.317
2017,5,10,1,17,0,8.291
2017,5,10,2,17,0,8.319
2017,5,10,3,17,0,7.189
2017,5,10,4,17,0,8.232
2017,5,10,5,17,0,8.133
2017,5,10,6,17,0,8.139
2017,5,10,7,17,0,8.293
2017,5,10,8,17,0,8.227
2017,5,10,9,17,0,8.182
2017,5,10,10,17,0,8.25
2017,5,10,11,17,0,8.211
2017,5,10,12,17,0,8.208
2017,5,10,13,17,0,8.181
2017,5,10,14,17,0,8.141
2017,5,10,15,17,0,8.201
2017,5,10,16,17,0,8.2
2017,5,10,17,17,0,8.246
2017,5,10,18,17,0,8.222
2017,5,10,19,17,0,8.253
2017,5,10,20,17,0,8.23
2017,5,10,21,17,0,NaN
2017,5,10,22,17,0,NaN
2017,5,10,23,17,0,8.28
2017,5,11,0,17,0,8.251
2017,5,11,1,17,0,8.235
2017,5,11,2,17,0,8.284
2017,5,11,3,17,0,8.223
2017,5,11,4,17,0,8.219
2017,5,11,5,17,0,8.156
2017,5,11,6,17,0,8.155
2017,5,11,7,17,0,8.236
2017,5,11,8,17,0,8.261
2017,5,11,9,17,0,8.266
2017,5,11,10,17,0,8.249
2017,5,11,11,17,0,8.207
2017,5,11,12,17,0,8.233
2017,5,11,13,17,0,8.162
2017,5,11,14,17,0,8.162
2017,5,11,15,17,0,8.173
2017,5,11,16,17,0,8.193
2017,5,11,17,17,0,8.258
2017,5,11,18,17,0,8.249
2017,5,11,19,17,0,8.279
2017,5,11,20,17,0,8.305
2017,5,11,21,17,0,8.28
2017,5,11,22,17,0,8.317
2017,5,11,23,17,0,8.321
2017,5,12,0,17,0,8.307
2017,5,12,1,17,0,8.314
2017,5,12,2,17,0,8.339
2017,5,12,3,17,0,8.281
2017,5,12,4,17,0,8.257
2017,5,12,5,17,0,8.184
2017,5,12,6,17,0,8.216
2017,5,12,7,17,0,8.194
2017,5,12,8,17,0,8.268
2017,5,12,9,17,0,8.208
2017,5,12,10,17,0,8.305
2017,5,12,11,17,0,8.214
2017,5,12,12,17,0,8.2
2017,5,12,13,17,0,8.2
2017,5,12,14,17,0,8.194
2017,5,12,15,17,0,8.213
2017,5,12,16,17,0,8.2
2017,5,12,17,17,0,8.274
2017,5,12,18,17,0,8.283
2017,5,12,19,17,0,8.285
2017,5,12,20,17,0,8.295
2017,5,12,21,17,0,8.311
2017,5,12,22,17,0,8.263
2017,5,12,23,17,0,8.299
2017,5,13,0,17,0,8.363
2017,5,13,1,17,0,8.345
2017,5,13,2,17,0,8.292
2017,5,13,3,17,0,8.289
2017,5,13,4,17,0,8.265
2017,5,13,5,17,0,8.224
2017,5,13,6,17,0,8.252
2017,5,13,7,17,0,8.217
2017,5,13,8,17,0,8.211
2017,5,13,9,17,0,8.243
2017,5,13,10,17,0,8.211
2017,5,13,11,17,0,8.175
2017,5,13,12,17,0,8.21
2017,5,13,13,17,0,8.211
2017,5,13,14,17,0,8.224
2017,5,13,15,17,0,8.212
2017,5,13,16,17,0,8.241
2017,5,13,17,17,0,8.221
2017,5,13,18,17,0,8.266
2017,5,13,19,17,0,7.144
2017,5,13,20,17,0,8.343
2017,5,13,21,17,0,8.44
2017,5,13,22,17,0,8.401
2017,5,13,23,17,0,8.351
2017,5,14,0,17,0,8.304
2017,5,14,1,17,0,8.335
2017,5,14,2,17,0,8.376
2017,5,14,3,17,0,8.366
2017,5,14,4,17,0,8.328
2017,5,14,5,17,0,8.207
2017,5,14,6,17,0,8.177
2017,5,14,8,17,0,8.2
2017,5,14,9,17,0,8.156
2017,5,14,10,17,0,8.262
2017,5,14,11,17,0,8.255
2017,5,14,12,17,0,8.181
2017,5,14,13,17,0,8.183
2017,5,14,14,17,0,8.217
2017,5,14,15,17,0,8.256
2017,5,14,16,17,0,8.228
2017,5,14,17,17,0,8.212
2017,5,14,18,17,0,8.305
2017,5,14,19,17,0,8.287
2017,5,14,20,17,0,8.342
2017,5,14,21,17,0,8.334
2017,5,14,22,17,0,NaN
2017,5,14,23,17,0,8.314
2017,5,15,0,17,0,8.279
2017,5,15,1,17,0,8.354
2017,5,15,2,17,0,8.241
2017,5,15,3,17,0,8.253
2017,5,15,4,17,0,8.26
2017,5,15,5,17,0,8.22
2017,5,15,6,17,0,8.172
2017,5,15,7,17,0,8.185
2017,5,15,8,17,0,8.074
2017,5,15,9,17,0,8.221
2017,5,15,10,17,0,8.176
2017,5,15,11,17,0,8.199
2017,5,15,12,17,0,8.236
2017,5,15,13,17,0,8.21
2017,5,15,14,17,0,8.261
2017,5,15,15,17,0,8.23
2017,5,15,16,17,0,8.326
2017,5,15,17,17,0,8.261
2017,5,15,18,17,0,8.216
2017,5,15,19,17,0,8.223
2017,5,15,20,17,0,8.253
2017,5,15,21,17,0,8.316
2017,5,15,22,17,0,8.336
2017,5,15,23,17,0,8.289
2017,5,16,0,17,0,8.285
2017,5,16,1,17,0,8.281
2017,5,16,2,17,0,8.316
2017,5,16,3,17,0,8.299
2017,5,16,4,17,0,8.328
2017,5,16,5,17,0,8.224
2017,5,16,6,17,0,8.182
2017,5,16,7,17,0,8.211
2017,5,16,8,17,0,8.135
2017,5,16,9,17,0,8.223
2017,5,16,10,17,0,8.179
2017,5,16,11,17,0,8.14
2017,5,16,12,17,0,8.174
2017,5,16,13,17,0,8.148
2017,5,16,14,17,0,8.132
2017,5,16,15,17,0,8.232
2017,5,16,16,17,0,8.196
2017,5,16,17,17,0,8.261
2017,5,16,18,17,0,8.235
2017,5,16,19,17,0,8.296
2017,5,16,20,17,0,8.347
2017,5,16,21,17,0,8.363
2017,5,16,22,17,0,8.394
2017,5,16,23,17,0,8.388
2017,5,17,0,17,0,8.284
2017,5,17,1,17,0,8.297
2017,5,17,2,17,0,8.31
2017,5,17,3,17,0,8.292
2017,5,17,4,17,0,8.301
2017,5,17,5,17,0,8.243
2017,5,17,6,17,0,8.227
2017,5,17,7,17,0,8.15
2017,5,17,8,17,0,8.174
2017,5,17,9,17,0,8.196
2017,5,17,10,17,0,8.106
2017,5,17,11,17,0,8.209
2017,5,17,12,17,0,8.168
2017,5,17,13,17,0,8.197
2017,5,17,14,17,0,8.24
2017,5,17,15,17,0,8.268
2017,5,17,16,17,0,8.286
2017,5,17,17,17,0,8.255
2017,5,17,18,17,0,7.537
2017,5,17,19,17,0,8.348
2017,5,17,20,17,0,8.305
2017,5,17,21,17,0,8.404
2017,5,17,22,17,0,8.388
2017,5,17,23,17,0,8.427
2017,5,18,0,17,0,8.456
2017,5,18,1,17,0,8.468
2017,5,18,2,17,0,8.394
2017,5,18,3,17,0,8.474
2017,5,18,4,17,0,8.429
2017,5,18,5,17,0,8.359
2017,5,18,6,17,0,8.341
2017,5,18,7,17,0,8.279
2017,5,18,8,17,0,8.22
2017,5,18,9,17,0,8.193
2017,5,18,10,17,0,8.131
2017,5,18,11,17,0,8.053
2017,5,18,12,17,0,8.207
2017,5,18,13,17,0,8.224
2017,5,18,14,17,0,8.226
2017,5,18,15,17,0,8.375
2017,5,18,16,17,0,8.418
2017,5,18,17,17,0,8.298
2017,5,18,18,17,0,8.311
2017,5,18,19,17,0,8.491
2017,5,18,20,17,0,8.368
2017,5,18,21,17,0,8.464
2017,5,18,22,17,0,8.467
2017,5,18,23,17,0,8.54
2017,5,19,0,17,0,8.455
2017,5,19,1,17,0,8.275
2017,5,19,2,17,0,8.381
2017,5,19,3,17,0,8.374
2017,5,19,4,17,0,8.339
2017,5,19,5,17,0,8.355
2017,5,19,6,17,0,8.307
2017,5,19,7,17,0,8.393
2017,5,19,8,17,0,8.275
2017,5,19,9,17,0,8.18
2017,5,19,10,17,0,8.26
2017,5,19,11,17,0,8.212
2017,5,19,12,17,0,8.197
2017,5,19,13,17,0,8.212
2017,5,19,14,17,0,8.251
2017,5,19,15,17,0,8.349
2017,5,19,16,17,0,8.404
2017,5,19,17,17,0,8.451
2017,5,19,18,17,0,8.433
2017,5,19,19,17,0,8.404
2017,5,19,20,17,0,8.645
2017,5,19,21,17,0,8.475
2017,5,19,22,17,0,8.478
2017,5,19,23,17,0,8.46
2017,5,20,0,17,0,8.499
2017,5,20,1,17,0,7.013
2017,5,20,2,17,0,8.39
2017,5,20,3,17,0,8.431
2017,5,20,4,17,0,8.287
2017,5,20,5,17,0,8.297
2017,5,20,6,17,0,8.314
2017,5,20,7,17,0,8.267
2017,5,20,8,17,0,8.252
2017,5,20,9,17,0,8.093
2017,5,20,10,17,0,8.159
2017,5,20,11,17,0,8.222
2017,5,20,12,17,0,8.312
2017,5,20,13,17,0,8.272
2017,5,20,14,17,0,8.279
2017,5,20,15,17,0,8.318
2017,5,20,16,17,0,8.361
2017,5,20,17,17,0,8.298
2017,5,20,18,17,0,8.396
2017,5,20,19,17,0,8.426
2017,5,20,20,17,0,8.437
2017,5,20,21,17,0,8.432
2017,5,20,22,17,0,8.416
2017,5,20,23,17,0,8.535
2017,5,21,0,17,0,8.527
2017,5,21,1,17,0,8.47
2017,5,21,2,17,0,8.533
2017,5,21,3,17,0,8.525
2017,5,21,4,17,0,8.283
2017,5,21,5,17,0,8.322
2017,5,21,6,17,0,8.296
2017,5,21,7,17,0,8.236
2017,5,21,8,17,0,8.154
2017,5,21,9,17,0,8.141
2017,5,21,10,17,0,8.147
2017,5,21,11,17,0,8.279
2017,5,21,12,17,0,8.266
2017,5,21,13,17,0,8.272
2017,5,21,14,17,0,8.272
2017,5,21,15,17,0,8.331
2017,5,21,16,17,0,8.386
2017,5,21,17,17,0,8.433
2017,5,21,18,17,0,8.302
2017,5,21,19,17,0,7.368
2017,5,21,20,17,0,8.394
2017,5,21,21,17,0,8.434
2017,5,21,22,17,0,8.371
2017,5,21,23,17,0,8.466
2017,5,22,0,17,0,8.443
2017,5,22,1,17,0,8.379
2017,5,22,2,17,0,8.4
2017,5,22,3,17,0,8.33
2017,5,22,4,17,0,8.266
2017,5,22,5,17,0,8.237
2017,5,22,6,17,0,8.268
2017,5,22,7,17,0,8.167
2017,5,22,8,17,0,8.198
2017,5,22,9,17,0,8.197
2017,5,22,10,17,0,8.145
2017,5,22,11,17,0,8.17
2017,5,22,12,17,0,8.276
2017,5,22,13,17,0,8.263
2017,5,22,14,17,0,8.326
2017,5,22,15,17,0,8.389
2017,5,22,16,17,0,8.365
2017,5,22,17,17,0,8.376
2017,5,22,18,17,0,8.352
2017,5,22,19,17,0,8.327
2017,5,22,20,17,0,8.415
2017,5,22,21,17,0,8.29
2017,5,22,22,17,0,8.424
2017,5,22,23,17,0,8.399
2017,5,23,0,17,0,8.374
2017,5,23,1,17,0,8.407
2017,5,23,2,17,0,8.4
2017,5,23,3,17,0,8.343
2017,5,23,4,17,0,8.271
2017,5,23,5,17,0,8.124
2017,5,23,6,17,0,8.156
2017,5,23,7,17,0,8.216
2017,5,23,8,17,0,8.217
2017,5,23,9,17,0,8.261
2017,5,23,10,17,0,8.214
2017,5,23,11,17,0,8.203
2017,5,23,12,17,0,8.178
2017,5,23,13,17,0,8.241
2017,5,23,14,17,0,8.276
2017,5,23,15,17,0,8.35
2017,5,23,16,17,0,8.382
2017,5,23,17,17,0,8.413
2017,5,23,18,17,0,8.321
2017,5,23,19,17,0,8.377
2017,5,23,20,17,0,8.345
2017,5,23,21,17,0,7.617
2017,5,23,22,17,0,8.37
2017,5,23,23,17,0,8.223
2017,5,24,0,17,0,8.345
2017,5,24,1,17,0,8.206
2017,5,24,2,17,0,8.346
2017,5,24,3,17,0,8.274
2017,5,24,4,17,0,8.244
2017,5,24,5,17,0,8.221
2017,5,24,6,17,0,8.288
2017,5,24,7,17,0,8.281
2017,5,24,8,17,0,8.261
2017,5,24,9,17,0,8.229
2017,5,24,10,17,0,8.249
2017,5,24,11,17,0,8.221
2017,5,24,12,17,0,8.121
2017,5,24,13,17,0,8.153
2017,5,24,14,17,0,8.188
2017,5,24,15,17,0,8.164
2017,5,24,16,17,0,8.258
2017,5,24,17,17,0,8.228
2017,5,24,18,17,0,8.26
2017,5,24,19,17,0,8.273
2017,5,24,20,17,0,8.215
2017,5,24,21,17,0,8.25
2017,5,24,22,17,0,8.288
2017,5,24,23,17,0,8.253
2017,5,25,0,17,0,8.301
2017,5,25,1,17,0,8.333
2017,5,25,2,17,0,8.268
2017,5,25,3,17,0,8.29
2017,5,25,4,17,0,8.153
2017,5,25,5,17,0,8.12
2017,5,25,6,17,0,8.05
2017,5,25,7,17,0,8.363
2017,5,25,8,17,0,8.25
2017,5,25,9,17,0,8.257
2017,5,25,10,17,0,8.199
2017,5,25,11,17,0,8.191
2017,5,25,12,17,0,8.236
2017,5,25,13,17,0,8.062
2017,5,25,14,17,0,8.038
2017,5,25,15,17,0,8.223
2017,5,25,16,17,0,8.242
2017,5,25,17,17,0,8.338
2017,5,25,18,17,0,8.365
2017,5,25,19,17,0,8.385
2017,5,25,20,17,0,8.39
2017,5,25,21,17,0,8.427
2017,5,25,22,17,0,8.399
2017,5,25,23,17,0,8.382
2017,5,26,0,17,0,8.371
2017,5,26,1,17,0,8.315
2017,5,26,2,17,0,8.312
2017,5,26,3,17,0,8.108
2017,5,26,4,17,0,8.049
2017,5,26,5,17,0,8.117
2017,5,26,6,17,0,8.107
2017,5,26,7,17,0,8.042
2017,5,26,8,17,0,8.094
2017,5,26,9,17,0,8.127
2017,5,26,10,17,0,8.127
2017,5,26,11,17,0,8.12
2017,5,26,12,17,0,8.124
2017,5,26,13,17,0,8.085
2017,5,26,14,17,0,8.148
2017,5,26,15,17,0,8.123
2017,5,26,16,17,0,8.238
2017,5,26,17,17,0,8.389
2017,5,26,18,17,0,8.338
2017,5,26,19,17,0,8.388
2017,5,26,20,17,0,8.402
2017,5,26,21,17,0,8.306
2017,5,26,22,17,0,8.298
2017,5,26,23,17,0,8.287
2017,5,27,0,17,0,8.249
2017,5,27,1,17,0,8.271
2017,5,27,2,17,0,8.191
2017,5,27,3,17,0,8.103
2017,5,27,4,17,0,8.153
2017,5,27,5,17,0,8.156
2017,5,27,6,17,0,8.132
2017,5,27,7,17,0,8.163
2017,5,27,8,17,0,8.1
2017,5,27,9,17,0,8.061
2017,5,27,10,17,0,8.125
2017,5,27,11,17,0,8.14
2017,5,27,12,17,0,8.15
2017,5,27,13,17,0,8.066
2017,5,27,14,17,0,7.973
2017,5,27,15,17,0,NaN
2017,5,27,16,17,0,8.416
2017,5,27,17,17,0,8.395
2017,5,27,18,17,0,8.394
2017,5,27,19,17,0,8.422
2017,5,27,21,17,0,8.492
2017,5,27,22,17,0,8.302
2017,5,27,23,17,0,8.286
2017,5,28,0,17,0,8.344
2017,5,28,1,17,0,8.303
2017,5,28,2,17,0,8.202
2017,5,28,3,17,0,8.18
2017,5,28,4,17,0,8.124
2017,5,28,5,17,0,8.101
2017,5,28,6,17,0,8.083
2017,5,28,7,17,0,8.101
2017,5,28,8,17,0,8.082
2017,5,28,9,17,0,8.14
2017,5,28,10,17,0,8.089
2017,5,28,11,17,0,8.064
2017,5,28,12,17,0,8.126
2017,5,28,13,17,0,8.116
2017,5,28,14,17,0,8.151
2017,5,28,15,17,0,8.209
2017,5,28,16,17,0,8.146
2017,5,28,17,17,0,8.232
2017,5,28,18,17,0,8.318
2017,5,28,19,17,0,8.286
2017,5,28,20,17,0,8.326
2017,5,28,21,17,0,8.381
2017,5,28,22,17,0,8.335
2017,5,28,23,17,0,8.337
2017,5,29,0,17,0,8.264
2017,5,29,1,17,0,8.204
2017,5,29,2,17,0,8.229
2017,5,29,3,17,0,8.142
2017,5,29,4,17,0,8.13
2017,5,29,5,17,0,8.123
2017,5,29,6,17,0,8.081
2017,5,29,7,17,0,8.116
2017,5,29,8,17,0,8.169
2017,5,29,9,17,0,8.108
2017,5,29,10,17,0,8.123
2017,5,29,11,17,0,8.14
2017,5,29,12,17,0,8.061
2017,5,29,13,17,0,8.111
2017,5,29,14,17,0,8.063
2017,5,29,15,17,0,8.132
2017,5,29,16,17,0,8.136
2017,5,29,17,17,0,8.162
2017,5,29,18,17,0,8.151
2017,5,29,19,17,0,8.23
2017,5,29,20,17,0,8.39
2017,5,29,21,17,0,8.303
2017,5,29,22,17,0,8.373
2017,5,29,23,17,0,8.35
2017,5,30,0,17,0,8.268
2017,5,30,1,17,0,8.331
2017,5,30,2,17,0,8.239
2017,5,30,3,17,0,8.253
2017,5,30,4,17,0,8.203
2017,5,30,5,17,0,8.158
2017,5,30,6,17,0,8.137
2017,5,30,7,17,0,8.132
2017,5,30,8,17,0,8.126
2017,5,30,9,17,0,8.16
2017,5,30,10,17,0,8.153
2017,5,30,11,17,0,8.168
2017,5,30,12,17,0,8.093
2017,5,30,13,17,0,8.132
2017,5,30,14,17,0,8.168
2017,5,30,15,17,0,8.127
2017,5,30,16,17,0,8.137
2017,5,30,17,17,0,8.171
2017,5,30,18,17,0,8.162
2017,5,30,19,17,0,8.252
2017,5,30,20,17,0,8.301
2017,5,30,21,17,0,8.306
2017,5,30,22,17,0,8.286
2017,5,30,23,17,0,8.244
2017,5,31,0,17,0,8.249
2017,5,31,1,17,0,8.292
2017,5,31,2,17,0,8.227
2017,5,31,3,17,0,8.305
2017,5,31,4,17,0,8.201
2017,5,31,5,17,0,8.208
2017,5,31,6,17,0,8.121
2017,5,31,7,17,0,8.168
2017,5,31,8,17,0,7.145
2017,5,31,9,17,0,8.081
2017,5,31,10,17,0,8.102
2017,5,31,11,17,0,8.107
2017,5,31,12,17,0,8.202
2017,5,31,13,17,0,8.164
2017,5,31,14,17,0,8.23
2017,5,31,15,17,0,8.37
2017,5,31,16,17,0,8.248
2017,5,31,17,17,0,8.308
2017,5,31,18,17,0,8.333
2017,5,31,19,17,0,8.349
2017,5,31,20,17,0,8.391
2017,5,31,21,17,0,8.402
2017,5,31,22,17,0,8.351
2017,5,31,23,17,0,8.408
2017,6,1,0,17,0,8.432
2017,6,1,1,17,0,8.349
2017,6,1,2,17,0,8.344
2017,6,1,3,17,0,8.396
2017,6,1,4,17,0,8.315
2017,6,1,5,17,0,8.235
2017,6,1,6,17,0,8.259
2017,6,1,7,17,0,8.264
2017,6,1,8,17,0,8.218
2017,6,1,9,17,0,8.168
2017,6,1,10,17,0,8.189
2017,6,1,11,17,0,8.11
2017,6,1,12,17,0,8.19
2017,6,1,13,17,0,8.151
2017,6,1,14,17,0,8.24
2017,6,1,15,17,0,8.239
2017,6,1,16,17,0,8.271
2017,6,1,17,17,0,8.27
2017,6,1,18,17,0,8.4
2017,6,1,19,17,0,8.388
2017,6,1,20,17,0,8.506
2017,6,1,21,17,0,8.419
2017,6,1,22,17,0,8.366
2017,6,1,23,17,0,8.439
2017,6,2,0,17,0,8.371
2017,6,2,1,17,0,8.404
2017,6,2,2,17,0,8.327
2017,6,2,3,17,0,8.245
2017,6,2,4,17,0,8.353
2017,6,2,5,17,0,8.324
2017,6,2,6,17,0,8.36
2017,6,2,7,17,0,8.343
2017,6,2,8,17,0,8.264
2017,6,2,9,17,0,8.205
2017,6,2,10,17,0,7.335
2017,6,2,11,17,0,8.226
2017,6,2,12,17,0,8.242
2017,6,2,13,17,0,8.248
2017,6,2,14,17,0,8.281
2017,6,2,15,17,0,8.319
2017,6,2,16,17,0,8.309
2017,6,2,17,17,0,8.309
2017,6,2,18,17,0,8.407
2017,6,2,19,17,0,8.456
2017,6,2,20,17,0,8.437
2017,6,2,21,17,0,8.418
2017,6,2,22,17,0,8.536
2017,6,2,23,17,0,8.38
2017,6,3,0,17,0,8.356
2017,6,3,1,17,0,8.409
2017,6,3,2,17,0,8.369
2017,6,3,3,17,0,8.318
2017,6,3,4,17,0,8.427
2017,6,3,5,17,0,NaN
2017,6,3,6,17,0,8.349
2017,6,3,7,17,0,8.304
2017,6,3,8,17,0,8.347
2017,6,3,9,17,0,8.341
2017,6,3,10,17,0,8.226
2017,6,3,11,17,0,8.258
2017,6,3,12,17,0,8.243
2017,6,3,13,17,0,8.293
2017,6,3,14,17,0,8.293
2017,6,3,15,17,0,8.335
2017,6,3,16,17,0,8.32
2017,6,3,17,17,0,8.363
2017,6,3,18,17,0,8.37
2017,6,3,19,17,0,8.351
2017,6,3,20,17,0,8.278
2017,6,3,21,17,0,8.257
2017,6,3,22,17,0,7.063
2017,6,3,23,17,0,8.409
2017,6,4,0,17,0,8.38
2017,6,4,1,17,0,8.405
2017,6,4,2,17,0,8.394
2017,6,4,3,17,0,8.38
2017,6,4,4,17,0,8.385
2017,6,4,5,17,0,8.304
2017,6,4,6,17,0,8.473
2017,6,4,7,17,0,8.26
2017,6,4,8,17,0,8.32
2017,6,4,9,17,0,8.216
2017,6,4,10,17,0,8.232
2017,6,4,11,17,0,8.206
2017,6,4,12,17,0,8.247
2017,6,4,13,17,0,8.298
2017,6,4,14,17,0,8.205
2017,6,4,15,17,0,8.327
2017,6,4,16,17,0,8.344
2017,6,4,17,17,0,8.438
2017,6,4,18,17,0,8.481
2017,6,4,19,17,0,8.444
2017,6,4,20,17,0,8.431
2017,6,4,21,17,0,8.357
2017,6,4,22,17,0,8.404
2017,6,4,23,17,0,8.343
2017,6,5,0,17,0,8.443
2017,6,5,1,17,0,8.388
2017,6,5,2,17,0,8.376
2017,6,5,3,17,0,8.32
2017,6,5,4,17,0,8.287
2017,6,5,5,17,0,8.271
2017,6,5,6,17,0,8.295
2017,6,5,7,17,0,8.22
2017,6,5,8,17,0,8.282
2017,6,5,9,17,0,8.323
2017,6,5,10,17,0,8.291
2017,6,5,11,17,0,8.213
2017,6,5,12,17,0,8.239
2017,6,5,13,17,0,8.245
2017,6,5,14,17,0,8.296
2017,6,5,15,17,0,8.382
2017,6,5,16,17,0,8.406
2017,6,5,17,17,0,8.463
2017,6,5,18,17,0,8.489
2017,6,5,19,17,0,8.372
2017,6,5,20,17,0,8.34
2017,6,5,21,17,0,8.411
2017,6,5,22,17,0,8.376
2017,6,5,23,17,0,8.384
2017,6,6,0,17,0,8.369
2017,6,6,1,17,0,8.37
2017,6,6,2,17,0,8.18
2017,6,6,3,17,0,8.289
2017,6,6,4,17,0,8.229
2017,6,6,5,17,0,8.198
2017,6,6,6,17,0,8.178
2017,6,6,7,17,0,8.244
2017,6,6,8,17,0,7.443
2017,6,6,9,17,0,8.215
2017,6,6,10,17,0,8.202
2017,6,6,11,17,0,8.212
